company_id,ticker,company_name,formal_peer_group,fiscal_year,period_end_date,status_group,formal_sample_status,data_as_of,comparability_note,roe,net_margin,asset_turnover,equity_multiplier,roe_valid_flag,dupont_valid_flag,dupont_validity_reason,dupont_identity_gap,peer_median_roe,peer_median_net_margin,peer_median_asset_turnover,peer_median_equity_multiplier,roe_vs_peer_median,net_margin_vs_peer_median,asset_turnover_vs_peer_median,equity_multiplier_vs_peer_median,roe_peer_percentile,valid_peer_roe_count,roe_change,contribution_margin,contribution_turnover,contribution_multiplier,contribution_sum,shapley_reconciliation_gap,dominant_driver,h1_driver_group,leverage_contribution_share,h1_eligible_flag,h1_exclusion_reason,next_year_peer_relative_change,next_year_roe_change,roe_reversal_flag,rank_retention,h1_evidence_tier,h1_permitted_inference,h1_eligible_transition_count,h1_unique_company_count,h1_leverage_transition_count,h1_operating_transition_count,h1_leverage_group_median_outcome,h1_operating_group_median_outcome,h1_group_median_difference,metric_flag_count,unresolved_conflict_count,quality_warning_count,quality_warnings,source_selection_method,source_selection_note,interpretation_note,limitations_note
amzn,AMZN,Amazon.com Inc,inventory_led_ecommerce,2023,2023-12-31,active,formal_included,2026-08-05,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",0.1748975333268184,0.05293283575597832,1.1605616796681368,2.8470185503480705,True,True,valid,5.551115123125783e-17,-0.2859960552268245,-0.013284470911589555,1.3660980404591287,5.093718055713305,0.4608935885536429,0.06621730666756788,-0.2055363607909919,-2.2466995053652346,1.0,5,0.1940471281039458,0.20146515165505832,-0.00023104473453329136,-0.007186978816579251,0.19404712810394578,2.7755575615628914e-17,margin,operating_driven,0.0,False,turnaround_from_loss,-0.579171205082697,0.06799928840959377,False,0.3333333333333333,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest valid ROE improvement is operating-driven; dominant factor: margin.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
amzn,AMZN,Amazon.com Inc,inventory_led_ecommerce,2024,2024-12-31,active,formal_included,2026-08-05,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",0.24289682173641217,0.09287117197186653,1.1068490251121668,2.3629390482632804,True,True,valid,-2.7755575615628914e-17,0.36117443826546636,-0.013078373864992752,2.2232011742714555,5.198929358285567,-0.11827761652905419,0.10594954583685928,-1.1163521491592887,-2.8359903100222867,0.3333333333333333,4,0.06799928840959377,0.11803556302251521,-0.010113935134629104,-0.03992233947829228,0.06799928840959382,-5.551115123125783e-17,margin,operating_driven,0.0,False,next_year_not_observable,,,,,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,1,0,1,No consecutive t+1 annual observation is available,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest valid ROE improvement is operating-driven; dominant factor: margin.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bird,BIRD,Allbirds Inc,dtc_brand,2020,2020-12-31,active,formal_included,2026-08-05,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",,-0.1179228075295491,,,False,False,missing_prior_balance,,-0.12568018255222044,-0.03920997024652794,2.1583779704930097,1.6823283242459501,,-0.07871283728302117,,,,5,,,,,,,,,,,,,,,,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,1,0,1,Consecutive prior-year assets/equity are unavailable,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",DuPont unavailable: missing_prior_balance.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bird,BIRD,Allbirds Inc,dtc_brand,2021,2021-12-31,active,formal_included,2026-08-05,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",-0.2442550007133301,-0.1635119940029985,0.7576316910407497,1.9716767564744802,True,True,valid,2.7755575615628914e-17,-0.03813811265461758,-0.004224136207928774,2.1621613094905507,1.6817704559143634,-0.2061168880587125,-0.15928785779506974,-1.404529618449801,0.2899063005601168,0.0,6,,,,,,,not_available,not_available,,False,invalid_dupont_transition,0.025829934208535243,-0.03974005093474289,True,0.4,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",No valid consecutive-year ROE transition is available for driver classification.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bird,BIRD,Allbirds Inc,dtc_brand,2022,2022-12-31,active,formal_included,2026-08-05,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",-0.283995051648073,-0.34038137329312274,0.6263529495904998,1.3320663572312204,True,True,valid,-5.551115123125783e-17,-0.10370809779789572,0.017315448113486422,1.8449777172131978,1.77130656890503,-0.18028695385017726,-0.35769682140660913,-1.218624767622698,-0.43924021167380967,0.4,6,-0.03974005093474289,-0.2034138830580252,0.05339845111986999,0.11027538100341243,-0.039740050934742796,-9.71445146547012e-17,margin,mixed_or_ambiguous,0.6737508346499201,False,nonpositive_prior_roe,-0.1583357763632051,-0.3232887853717917,True,0.2,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest ROE transition is not a clear positive leverage- or operating-driven improvement.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bird,BIRD,Allbirds Inc,dtc_brand,2023,2023-12-31,active,formal_included,2026-08-05,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",-0.6072838370198647,-0.6000747840119655,0.6555932439563446,1.543660799286195,True,True,valid,0.0,-0.2686611068064823,-0.008099150084610079,1.6746062156845094,1.885034839637243,-0.33862273021338235,-0.5919756339273554,-1.0190129717281649,-0.3413740403510479,0.2,6,-0.3232887853717917,-0.23947561928308486,-0.019903955158989028,-0.06390921092971784,-0.32328878537179173,5.551115123125783e-17,margin,mixed_or_ambiguous,,False,nonpositive_prior_roe,-0.31886022732108926,-0.04298409416119264,True,0.0,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest ROE transition is not a clear positive leverage- or operating-driven improvement.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bird,BIRD,Allbirds Inc,dtc_brand,2024,2024-12-31,active,formal_included,2026-08-05,"Channel mix, fiscal calendars, and inventory intensity differ within this peer group.",-0.6502679311810573,-0.49177632445706876,0.7566309930141313,1.7475941940114417,True,True,valid,0.0,0.007215026353414273,-0.012087052456880357,1.5722053960121507,1.7475941940114417,-0.6574829575344716,-0.4796892720001884,-0.8155744029980194,0.0,0.0,5,-0.04298409416119264,0.1260284984144349,-0.09058535658059104,-0.07842723599503647,-0.042984094161192615,-2.7755575615628914e-17,margin,mixed_or_ambiguous,0.0,False,nonpositive_prior_roe,,,,,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,1,0,1,No consecutive t+1 annual observation is available,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest ROE transition is not a clear positive leverage- or operating-driven improvement.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bkng,BKNG,Booking Holdings Inc,marketplace_platform,2018,2018-12-31,active,formal_included,2026-08-05,Marketplace revenue recognition and asset intensity differ; interpret margin and turnover together.,0.3988825700887958,0.27521167481241826,0.603556441896215,2.401376833283448,True,True,valid,5.551115123125783e-17,0.19426366772291523,0.12836160101243513,0.603556441896215,2.401376833283448,0.20461890236588057,0.14685007379998313,0.0,0.0,1.0,5,,,,,,,,,,,,,,,,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",No valid consecutive-year ROE transition is available for driver classification.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bkng,BKNG,Booking Holdings Inc,marketplace_platform,2019,2019-12-31,active,formal_included,2026-08-05,Marketplace revenue recognition and asset intensity differ; interpret margin and turnover together.,0.6610952575078136,0.32291251825302003,0.6834357776316088,2.995583639081397,True,True,valid,0.0,0.23749894741013358,0.08199872473496979,0.6117772313620117,3.026756834404085,0.42359631009768006,0.24091379351805026,0.07165854626959711,-0.03117319532268814,1.0,5,0.2622126874190178,0.08301935588104818,0.06465235099645376,0.11454098054151582,0.26221268741901776,5.551115123125783e-17,multiplier,leverage_driven,0.43682470771705456,True,eligible,-0.15785969767771002,-0.650195571566561,True,0.6666666666666666,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest valid ROE improvement is leverage-driven under the frozen Shapley rule.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bkng,BKNG,Booking Holdings Inc,marketplace_platform,2020,2020-12-31,active,formal_included,2026-08-05,Marketplace revenue recognition and asset intensity differ; interpret margin and turnover together.,0.01089968594125254,0.008681577398469689,0.31407708660689526,3.9974136338444484,True,True,valid,0.0,-0.25483692647871753,-0.15973665973665974,0.41367772503782074,3.7161314377855748,0.26573661241997004,0.16841823713512943,-0.09960063843092548,0.2812821960588736,0.6666666666666666,7,-0.650195571566561,-0.5382980162858371,-0.20443091964802726,0.09253336436730338,-0.6501955715665609,-1.1102230246251565e-16,margin,mixed_or_ambiguous,1.0,False,no_roe_improvement,-0.08344406533138843,0.19956007379138227,False,0.6666666666666666,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest ROE transition is not a clear positive leverage- or operating-driven improvement.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bkng,BKNG,Booking Holdings Inc,marketplace_platform,2021,2021-12-31,active,formal_included,2026-08-05,Marketplace revenue recognition and asset intensity differ; interpret margin and turnover together.,0.2104597597326348,0.10631502098923161,0.48151158958585083,4.111191400957456,True,True,valid,-2.7755575615628914e-17,0.028167212644053197,0.01730205889851094,0.49521686378713875,3.4437364120248892,0.1822925470885816,0.08901296209072067,-0.01370527420128792,0.6674549889325672,0.6666666666666666,7,0.19956007379138227,0.15761612286186474,0.03918657346674963,0.002757377462767894,0.19956007379138224,2.7755575615628914e-17,margin,operating_driven,0.013817280232369647,True,eligible,0.4563169316092813,0.47212952598165087,False,1.0,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest valid ROE improvement is operating-driven; dominant factor: margin.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bkng,BKNG,Booking Holdings Inc,marketplace_platform,2022,2022-12-31,active,formal_included,2026-08-05,Marketplace revenue recognition and asset intensity differ; interpret margin and turnover together.,0.6825892857142857,0.1789350497366881,0.6975225500999959,5.468973214285715,True,True,valid,0.0,0.04397980701642277,0.026313857673320323,0.6435549868976294,3.179693255642623,0.6386094786978629,0.1526211920633678,0.05396756320236651,2.2892799586430916,1.0,7,0.47212952598165087,0.2068419285074207,0.14935051914409256,0.11593707833013761,0.47212952598165087,0.0,margin,operating_driven,0.2455620162477266,True,eligible,224.723520008495,225.05425281954888,False,1.0,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,0,,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest valid ROE improvement is operating-driven; dominant factor: margin.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bkng,BKNG,Booking Holdings Inc,marketplace_platform,2023,2023-12-31,active,formal_included,2026-08-05,Marketplace revenue recognition and asset intensity differ; interpret margin and turnover together.,225.73684210526315,0.2007488883688275,0.8597066575458222,1307.9736842105262,True,True,valid,2.842170943040401e-14,0.37471261807027134,0.17185856296513408,0.627294443819946,3.175044344987013,225.36212948719287,0.028890325403693434,0.23241221372587617,1304.7986398655391,1.0,6,225.05425281954888,11.538137948291766,20.604029430594075,192.91208544066296,225.05425281954882,5.684341886080802e-14,multiplier,leverage_driven,0.8571803599523274,False,next_year_not_observable,,,,,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,0,0,1,Near-zero average equity; ROE is mechanically unstable,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",The latest valid ROE improvement is leverage-driven under the frozen Shapley rule.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
bkng,BKNG,Booking Holdings Inc,marketplace_platform,2024,2024-12-31,active,formal_included,2026-08-05,Marketplace revenue recognition and asset intensity differ; interpret margin and turnover together.,,0.24777791819368972,0.9121613832853026,,False,False,nonpositive_average_equity,,0.3194787959220607,0.10799328569414159,0.6296437354934566,2.509742414188333,,0.13978463249954814,0.28251764779184596,,,5,,,,,,,not_available,not_available,,False,invalid_dupont_transition,,,,,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,2,0,2,Average equity is nonpositive; ROE is invalid; No consecutive t+1 annual observation is available,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",DuPont unavailable: nonpositive_average_equity.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
byon,BYON,Bed Bath & Beyond Inc,inventory_led_ecommerce,2018,2018-12-31,active,formal_included,2026-08-05,"Inventory ownership, fulfillment intensity, and hybrid business exposure differ within this peer group.",-1.0765642101303716,-0.11312632027369465,4.070442016727856,2.337947229703079,True,True,valid,0.0,-0.05164283840584167,-0.05136341761597866,2.3961853996262596,2.936742028750036,-1.02492137172453,-0.061762902657715994,1.6742566171015967,-0.5987947990469569,0.0,4,,,,,,,,,,,,,,,,B,Descriptive persistence patterns only; emphasize company concentration and year imbalance.,21,10,4,17,0.35242975575281144,-0.11898476702773753,0.47141452278054896,3,0,3,resolved_latest_restated: Later valid filing supplies the current comparative value; resolved_tag_priority: Configured canonical tag priority selects the concept-aligned value,latest_valid_restated_sec_companyfacts,"Latest valid filing through 2026-08-05; filing date, source priority, and accession provide deterministic selection.",No valid consecutive-year ROE transition is available for driver classification.,Descriptive persistence patterns only; emphasize company concentration and year imbalance. Latest-restated annual data are not point-in-time; peer benchmarks are descriptive.
